India		Total	Male	Female
1970			
 55-59 	29398868.000000	14637357.000000	14761510.000000
 60-64 	23375388.000000	11590311.000000	11785079.000000
 65-69 	17053008.000000	8504442.000000	8548566.000000
 70-74 	11205906.000000	5534988.000000	5670918.000000
 75-79 	6520735.500000	3156743.000000	3363992.500000
 80+ 	4844217.000000	2269864.000000	2574352.750000
Total	951196032.000000	493064064.000000	458132000.000000
1996			
 0-4	119470944.000000	62513712.000000	56957228.000000
 5-9	114819000.000000	59808708.000000	55010288.000000
 10-14 	107904000.000000	56027924.000000	51876076.000000
 15-19 	98396928.000000	51095520.000000	47301404.000000
 20-24 	87591552.000000	45611836.000000	41979720.000000
 25-29 	79615624.000000	41610872.000000	38004748.000000
 30-34 	71476048.000000	37442408.000000	34033640.000000
 35-39 	62892488.000000	33034286.000000	29858204.000000
 40-44 	55002840.000000	29000810.000000	26002032.000000
 45-49 	41755280.000000	21494266.000000	20261012.000000
 50-54 	34438192.000000	17440688.000000	16997502.000000
 55-59 	29883088.000000	14878112.000000	15004976.000000
 60-64 	23995720.000000	11846033.000000	12149686.000000
 65-69 	17564606.000000	8706643.000000	8857964.000000
 70-74 	11561847.000000	5693487.000000	5868360.000000
 75-79 	6724948.000000	3248302.000000	3476646.000000
 80+ 	5011645.500000	2342437.750000	2669207.750000
Total	968104768.000000	501796064.000000	466308704.000000
1997			
 0-4	119682368.000000	62672280.000000	57010084.000000
 5-9	115417184.000000	60216416.000000	55200776.000000
 10-14 	109473448.000000	56851720.000000	52621728.000000
 15-19 	100169248.000000	52019816.000000	48149432.000000
 20-24 	89575968.000000	46623396.000000	42952568.000000
 25-29 	80505200.000000	42053908.000000	38451292.000000
 30-34 	73174608.000000	38294496.000000	34880112.000000
 35-39 	64237032.000000	33699872.000000	30537156.000000
 40-44 	56496884.000000	29757710.000000	26739172.000000
 45-49 	44180008.000000	22868252.000000	21311756.000000
 50-54 	34945748.000000	17683502.000000	17262246.000000
 55-59 	30328052.000000	15114562.000000	15213491.000000
 60-64 	24637384.000000	12118785.000000	12518599.000000
 65-69 	18086058.000000	8904757.000000	9181300.000000
 70-74 	11940342.000000	5861572.500000	6078769.500000
 75-79 	6937039.000000	3342265.750000	3594773.250000
 80+ 	5190590.000000	2420281.500000	2770308.500000
Total	984977152.000000	510503584.000000	474473568.000000
1998			
 0-4	119918712.000000	62839560.000000	57079152.000000
 5-9	115881504.000000	60552904.000000	55328604.000000
 10-14 	110892608.000000	57607888.000000	53284720.000000
 15-19 	101912640.000000	52931584.000000	48981056.000000
 20-24 	91567016.000000	47638512.000000	43928504.000000
 25-29 	81389744.000000	42491792.000000	38897956.000000
 30-34 	74927840.000000	39176208.000000	35751636.000000
